player_id,player_name,team,position,cluster,archetype
P00698,Hirving Romo,Mexico,Forward,0,Forward: Shots + Goals
P00699,Raul Torres,Mexico,Forward,0,Forward: Shots + Goals
P00700,Edson Lozano,Mexico,Forward,0,Forward: Shots + Goals
P00701,Jesus Alvarez,Mexico,Forward,2,Midfielder: Key passes + Passing
P00702,Diego Lainez,Mexico,Forward,0,Forward: Shots + Goals
P00703,Alphonso David,Canada,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00704,Jonathan Eustaquio,Canada,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00705,Cyle Buchanan,Canada,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00706,Alphonso Johnston,Canada,Defender,1,Defender: Clearances + Aerial duels
P00707,Jonathan Adekugbe,Canada,Defender,1,Defender: Clearances + Aerial duels
P00708,Cyle Borjan,Canada,Defender,1,Defender: Clearances + Aerial duels
P00709,Stephen Miller,Canada,Defender,1,Defender: Clearances + Aerial duels
P00710,Alistair Fraser,Canada,Defender,1,Defender: Clearances + Aerial duels
P00711,Tajon Utoikamanu,Canada,Defender,1,Defender: Clearances + Aerial duels
P00712,Sam Hoilett,Canada,Defender,1,Defender: Clearances + Aerial duels
P00713,Liam Cornelius,Canada,Defender,1,Defender: Clearances + Aerial duels
P00714,Richie Bomba,Canada,Defender,1,Defender: Clearances + Aerial duels
P00715,Alphonso Wotherspoon,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00716,Jonathan Cavallini,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00717,Cyle Waterman,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00718,Stephen Kennedy,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00719,Alistair Piette,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00720,Tajon Zator,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00721,Sam James,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00722,Liam David,Canada,Midfielder,2,Midfielder: Key passes + Passing
P00723,Alphonso Piette,Canada,Forward,0,Forward: Shots + Goals
P00724,Jonathan Zator,Canada,Forward,0,Forward: Shots + Goals
P00725,Cyle James,Canada,Forward,0,Forward: Shots + Goals
P00726,Stephen David,Canada,Forward,0,Forward: Shots + Goals
P00727,Alistair Eustaquio,Canada,Forward,0,Forward: Shots + Goals
P00728,Tajon Buchanan,Canada,Forward,0,Forward: Shots + Goals
P00729,Keylor Campbell,Costa Rica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00730,Joel Borges,Costa Rica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00731,Bryan Duarte,Costa Rica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00732,Keylor Calvo,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00733,Joel Oviedo,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00734,Bryan Matarrita,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00735,Celso Tejeda,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00736,Francisco Wallace,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00737,Randal Brenes,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00738,Patrick Alvarado,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00739,Oscar Chacon,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00740,Ronald Haxiel,Costa Rica,Defender,1,Defender: Clearances + Aerial duels
P00741,Keylor Watson,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00742,Joel Soto,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00743,Bryan Leiton,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00744,Celso Zuniga,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00745,Francisco Aguilar,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00746,Randal Salas,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00747,Patrick Vargas,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00748,Oscar Campbell,Costa Rica,Midfielder,2,Midfielder: Key passes + Passing
P00749,Keylor Aguilar,Costa Rica,Forward,0,Forward: Shots + Goals
P00750,Joel Salas,Costa Rica,Forward,0,Forward: Shots + Goals
P00751,Bryan Vargas,Costa Rica,Forward,0,Forward: Shots + Goals
P00752,Celso Campbell,Costa Rica,Forward,0,Forward: Shots + Goals
P00753,Francisco Borges,Costa Rica,Forward,0,Forward: Shots + Goals
P00754,Randal Duarte,Costa Rica,Forward,0,Forward: Shots + Goals
P00755,Leon Antonio,Jamaica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00756,Michail Gray,Jamaica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00757,Bobby Hector,Jamaica,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00758,Leon Lowe,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00759,Michail Pinnock,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00760,Bobby Lawrence,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00761,Andre Johnson,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00762,Damion Marshall,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00763,Kasey Dickinson,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00764,Adrian Simpson,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00765,Shamar Gordon,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00766,Alvas Holness,Jamaica,Defender,1,Defender: Clearances + Aerial duels
P00767,Leon Grant,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00768,Michail McCarey,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00769,Bobby Lambert,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00770,Andre Ricketts,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00771,Damion Bishop,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00772,Kasey Williams,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00773,Adrian Rodrigues,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00774,Shamar Antonio,Jamaica,Midfielder,2,Midfielder: Key passes + Passing
P00775,Leon Bishop,Jamaica,Forward,0,Forward: Shots + Goals
P00776,Michail Williams,Jamaica,Forward,0,Forward: Shots + Goals
P00777,Bobby Rodrigues,Jamaica,Forward,0,Forward: Shots + Goals
P00778,Andre Antonio,Jamaica,Forward,0,Forward: Shots + Goals
P00779,Damion Gray,Jamaica,Forward,0,Forward: Shots + Goals
P00780,Kasey Hector,Jamaica,Forward,0,Forward: Shots + Goals
P00781,Anibal Rodriguez,Panama,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00782,Jose Davis,Panama,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00783,Michael Cooper,Panama,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00784,Anibal Barcenas,Panama,Defender,1,Defender: Clearances + Aerial duels
P00785,Jose Omar,Panama,Defender,1,Defender: Clearances + Aerial duels
P00786,Michael Escobar,Panama,Defender,1,Defender: Clearances + Aerial duels
P00787,Eric Aguilar,Panama,Defender,1,Defender: Clearances + Aerial duels
P00788,Abdiel Martinez,Panama,Defender,1,Defender: Clearances + Aerial duels
P00789,Armando Cummings,Panama,Defender,1,Defender: Clearances + Aerial duels
P00790,Harold Valenzuela,Panama,Defender,1,Defender: Clearances + Aerial duels
P00791,Cesar Rojas,Panama,Defender,1,Defender: Clearances + Aerial duels
P00792,Yoel Rodriguez,Panama,Defender,1,Defender: Clearances + Aerial duels
P00793,Anibal Perez,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00794,Jose Gomez,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00795,Michael Gonzalez,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00796,Eric Ortiz,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00797,Abdiel Sanchez,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00798,Armando Torres,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00799,Harold Brown,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00800,Cesar Rodriguez,Panama,Midfielder,2,Midfielder: Key passes + Passing
P00801,Anibal Sanchez,Panama,Forward,0,Forward: Shots + Goals
P00802,Jose Torres,Panama,Forward,0,Forward: Shots + Goals
P00803,Michael Brown,Panama,Forward,0,Forward: Shots + Goals
P00804,Eric Rodriguez,Panama,Forward,0,Forward: Shots + Goals
P00805,Abdiel Davis,Panama,Forward,0,Forward: Shots + Goals
P00806,Armando Cooper,Panama,Forward,0,Forward: Shots + Goals
P00807,Daichi Kubo,Japan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00808,Takefusa Endo,Japan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00809,Kaoru Kamada,Japan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00810,Daichi Doan,Japan,Defender,1,Defender: Clearances + Aerial duels
P00811,Takefusa Tanaka,Japan,Defender,1,Defender: Clearances + Aerial duels
P00812,Kaoru Yoshida,Japan,Defender,1,Defender: Clearances + Aerial duels
P00813,Wataru Itakura,Japan,Defender,1,Defender: Clearances + Aerial duels
P00814,Ritsu Ito,Japan,Defender,1,Defender: Clearances + Aerial duels
P00815,Junya Furuhashi,Japan,Defender,1,Defender: Clearances + Aerial duels
P00816,Ao Mori,Japan,Defender,1,Defender: Clearances + Aerial duels
P00817,Ayase Suzuki,Japan,Defender,1,Defender: Clearances + Aerial duels
P00818,Hiroki Ogawa,Japan,Defender,1,Defender: Clearances + Aerial duels
P00819,Daichi Asano,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00820,Takefusa Hatate,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00821,Kaoru Machida,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00822,Wataru Ueda,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00823,Ritsu Hashioka,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00824,Junya Nakano,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00825,Ao Shiotani,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00826,Ayase Kubo,Japan,Midfielder,2,Midfielder: Key passes + Passing
P00827,Daichi Hashioka,Japan,Forward,0,Forward: Shots + Goals
P00828,Takefusa Nakano,Japan,Forward,0,Forward: Shots + Goals
P00829,Kaoru Shiotani,Japan,Forward,0,Forward: Shots + Goals
P00830,Wataru Kubo,Japan,Forward,0,Forward: Shots + Goals
P00831,Ritsu Endo,Japan,Forward,0,Forward: Shots + Goals
P00832,Junya Kamada,Japan,Forward,0,Forward: Shots + Goals
P00833,Son Hwang,South Korea,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00834,Hee-chan Hwang,South Korea,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00835,Min-jae Son,South Korea,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00836,Son Lee,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00837,Hee-chan Hwang,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00838,Min-jae Kim,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00839,Jae-sung Park,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00840,In-beom Jung,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00841,Hwang Oh,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00842,Woo-young Na,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00843,Young-woo Jeong,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00844,Seung-gyu Lee,South Korea,Defender,1,Defender: Clearances + Aerial duels
P00845,Son Hong,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00846,Hee-chan Kwon,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00847,Min-jae Song,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00848,Jae-sung Yang,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00849,In-beom Seol,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00850,Hwang Choi,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00851,Woo-young Ji,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00852,Young-woo Hwang,South Korea,Midfielder,2,Midfielder: Key passes + Passing
P00853,Son Seol,South Korea,Forward,0,Forward: Shots + Goals
P00854,Hee-chan Choi,South Korea,Forward,0,Forward: Shots + Goals
P00855,Min-jae Ji,South Korea,Forward,0,Forward: Shots + Goals
P00856,Jae-sung Hwang,South Korea,Forward,0,Forward: Shots + Goals
P00857,In-beom Hwang,South Korea,Forward,0,Forward: Shots + Goals
P00858,Hwang Son,South Korea,Forward,0,Forward: Shots + Goals
P00859,Mehdi Azmoun,Iran,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00860,Sardar Ghoddos,Iran,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00861,Alireza Hosseini,Iran,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00862,Mehdi Hajsafi,Iran,Defender,1,Defender: Clearances + Aerial duels
P00863,Sardar Ansarifard,Iran,Defender,1,Defender: Clearances + Aerial duels
P00864,Alireza Rezaeian,Iran,Defender,1,Defender: Clearances + Aerial duels
P00865,Saman Torabi,Iran,Defender,1,Defender: Clearances + Aerial duels
P00866,Hidajat Noorollahi,Iran,Defender,1,Defender: Clearances + Aerial duels
P00867,Ehsan Gholizadeh,Iran,Defender,1,Defender: Clearances + Aerial duels
P00868,Karim Dejagah,Iran,Defender,1,Defender: Clearances + Aerial duels
P00869,Morteza Karimi,Iran,Defender,1,Defender: Clearances + Aerial duels
P00870,Ramin Moharrami,Iran,Defender,1,Defender: Clearances + Aerial duels
P00871,Mehdi Arefi,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00872,Sardar Heydari,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00873,Alireza Shojaei,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00874,Saman Abdollahzadeh,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00875,Hidajat Hazbavi,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00876,Ehsan Moradi,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00877,Karim Nourollahi,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00878,Morteza Azmoun,Iran,Midfielder,2,Midfielder: Key passes + Passing
P00879,Mehdi Hazbavi,Iran,Forward,0,Forward: Shots + Goals
P00880,Sardar Moradi,Iran,Forward,0,Forward: Shots + Goals
P00881,Alireza Nourollahi,Iran,Forward,0,Forward: Shots + Goals
P00882,Saman Azmoun,Iran,Forward,0,Forward: Shots + Goals
P00883,Hidajat Ghoddos,Iran,Forward,0,Forward: Shots + Goals
P00884,Ehsan Hosseini,Iran,Forward,0,Forward: Shots + Goals
P00885,Salem Al-Buraikan,Saudi Arabia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00886,Firas Al-Shahrani,Saudi Arabia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00887,Saleh Al-Otaibi,Saudi Arabia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00888,Salem Al-Faraj,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00889,Firas Al-Amri,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00890,Saleh Al-Ghamdi,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00891,Yasser Al-Owais,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00892,Mohammed Al-Breik,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00893,Abdulrahman Al-Hamdan,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00894,Hassan Al-Zahrani,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00895,Ali Al-Ghannam,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00896,Sultan Al-Mousa,Saudi Arabia,Defender,1,Defender: Clearances + Aerial duels
P00897,Salem Al-Tambakti,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00898,Firas Al-Yami,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00899,Saleh Al-Abdulkarim,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00900,Yasser Al-Harbi,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00901,Mohammed Al-Rubaie,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00902,Abdulrahman Al-Salem,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00903,Hassan Al-Qahtani,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00904,Ali Al-Buraikan,Saudi Arabia,Midfielder,2,Midfielder: Key passes + Passing
P00905,Salem Al-Rubaie,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00906,Firas Al-Salem,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00907,Saleh Al-Qahtani,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00908,Yasser Al-Buraikan,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00909,Mohammed Al-Shahrani,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00910,Abdulrahman Al-Otaibi,Saudi Arabia,Forward,0,Forward: Shots + Goals
P00911,Mathew Mooy,Australia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00912,Aaron Souttar,Australia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00913,Jackson Duke,Australia,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00914,Mathew Behich,Australia,Defender,1,Defender: Clearances + Aerial duels
P00915,Aaron Goodwin,Australia,Defender,1,Defender: Clearances + Aerial duels
P00916,Jackson Baccus,Australia,Defender,1,Defender: Clearances + Aerial duels
P00917,Harry Leckie,Australia,Defender,1,Defender: Clearances + Aerial duels
P00918,Ajdin Rogic,Australia,Defender,1,Defender: Clearances + Aerial duels
P00919,Keanu McGree,Australia,Defender,1,Defender: Clearances + Aerial duels
P00920,Awer Tilio,Australia,Defender,1,Defender: Clearances + Aerial duels
P00921,Craig Borges,Australia,Defender,1,Defender: Clearances + Aerial duels
P00922,Mat Cummins,Australia,Defender,1,Defender: Clearances + Aerial duels
P00923,Mathew Boyle,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00924,Aaron Metcalfe,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00925,Jackson Kusini,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00926,Harry King,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00927,Ajdin Jones,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00928,Keanu Wright,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00929,Awer Vukovic,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00930,Craig Mooy,Australia,Midfielder,2,Midfielder: Key passes + Passing
P00931,Mathew Jones,Australia,Forward,0,Forward: Shots + Goals
P00932,Aaron Wright,Australia,Forward,0,Forward: Shots + Goals
P00933,Jackson Vukovic,Australia,Forward,0,Forward: Shots + Goals
P00934,Harry Mooy,Australia,Forward,0,Forward: Shots + Goals
P00935,Ajdin Souttar,Australia,Forward,0,Forward: Shots + Goals
P00936,Keanu Duke,Australia,Forward,0,Forward: Shots + Goals
P00937,Akram Ali,Qatar,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00938,Almoez Boudiaf,Qatar,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00939,Hassan Abdulla,Qatar,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00940,Akram Hatem,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00941,Almoez Muntari,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00942,Hassan Pedro,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00943,Boualem Hasan,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00944,Karim Barsham,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00945,Abdelaziz Ismaeel,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00946,Ahmed Al-Dosari,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00947,Ali Abdelaziz,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00948,Mohammed Al-Hammadi,Qatar,Defender,1,Defender: Clearances + Aerial duels
P00949,Akram Mesa,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00950,Almoez Al-Attiyah,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00951,Hassan Al-Nobi,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00952,Boualem Moez,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00953,Karim Al-Ahmad,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00954,Abdelaziz Al-Mohannadi,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00955,Ahmed Mahmoud,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00956,Ali Ali,Qatar,Midfielder,2,Midfielder: Key passes + Passing
P00957,Akram Al-Ahmad,Qatar,Forward,0,Forward: Shots + Goals
P00958,Almoez Al-Mohannadi,Qatar,Forward,0,Forward: Shots + Goals
P00959,Hassan Mahmoud,Qatar,Forward,0,Forward: Shots + Goals
P00960,Boualem Ali,Qatar,Forward,0,Forward: Shots + Goals
P00961,Karim Boudiaf,Qatar,Forward,0,Forward: Shots + Goals
P00962,Abdelaziz Abdulla,Qatar,Forward,0,Forward: Shots + Goals
P00963,Eldor Rashidov,Uzbekistan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00964,Sardor Kobilov,Uzbekistan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00965,Otabek Nasrullaev,Uzbekistan,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00966,Eldor Hamrobekov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00967,Sardor Zakirov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00968,Otabek Yoldoshev,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00969,Jaloliddin Tursunov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00970,Dostonbek Abdurakhmanov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00971,Husniddin Umarov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00972,Azizbek Yusupov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00973,Bobir Eshmurodov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00974,Jasurbek Alijanov,Uzbekistan,Defender,1,Defender: Clearances + Aerial duels
P00975,Eldor Miralimov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00976,Sardor Holmatov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00977,Otabek Karimov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00978,Jaloliddin Sobirov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00979,Dostonbek Kenjayev,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00980,Husniddin Nematov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00981,Azizbek Sattorov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00982,Bobir Rashidov,Uzbekistan,Midfielder,2,Midfielder: Key passes + Passing
P00983,Eldor Kenjayev,Uzbekistan,Forward,0,Forward: Shots + Goals
P00984,Sardor Nematov,Uzbekistan,Forward,0,Forward: Shots + Goals
P00985,Otabek Sattorov,Uzbekistan,Forward,0,Forward: Shots + Goals
P00986,Jaloliddin Rashidov,Uzbekistan,Forward,0,Forward: Shots + Goals
P00987,Dostonbek Kobilov,Uzbekistan,Forward,0,Forward: Shots + Goals
P00988,Husniddin Nasrullaev,Uzbekistan,Forward,0,Forward: Shots + Goals
P00989,Mohannad Hussein,Iraq,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00990,Aymen Adnan,Iraq,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00991,Ibrahim Mhawi,Iraq,Goalkeeper,3,Goalkeeper: Saves + Physicality
P00992,Mohannad Al-Amiri,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00993,Aymen Attwan,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00994,Ibrahim Daoud,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00995,Ali Mohanad,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00996,Amir Younis,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00997,Safaa Abbas,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00998,Hussein Ibrahim,Iraq,Defender,1,Defender: Clearances + Aerial duels
P00999,Ahmed Moutan,Iraq,Defender,1,Defender: Clearances + Aerial duels
P01000,Mustafa Natiq,Iraq,Defender,1,Defender: Clearances + Aerial duels
P01001,Mohannad Al-Saadi,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01002,Aymen Kasid,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01003,Ibrahim Taher,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01004,Ali Al-Timimi,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01005,Amir Majeed,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01006,Safaa Al-Khafaji,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01007,Hussein Sadiq,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01008,Ahmed Hussein,Iraq,Midfielder,2,Midfielder: Key passes + Passing
P01009,Mohannad Majeed,Iraq,Forward,0,Forward: Shots + Goals
P01010,Aymen Al-Khafaji,Iraq,Forward,0,Forward: Shots + Goals
P01011,Ibrahim Sadiq,Iraq,Forward,0,Forward: Shots + Goals
P01012,Ali Hussein,Iraq,Forward,0,Forward: Shots + Goals
P01013,Amir Adnan,Iraq,Forward,0,Forward: Shots + Goals
P01014,Safaa Mhawi,Iraq,Forward,0,Forward: Shots + Goals
P01015,Sadio Koulibaly,Senegal,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01016,Kalidou Mendy,Senegal,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01017,Idrissa Sarr,Senegal,Goalkeeper,3,Goalkeeper: Saves + Physicality
P01018,Sadio Diatta,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01019,Kalidou Mendy,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01020,Idrissa N'Diaye,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01021,Edouard Cisse,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01022,Boulaye Niang,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01023,Pape Gomis,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01024,Ferland Sow,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01025,Ismaila Ba,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01026,Moussa Fall,Senegal,Defender,1,Defender: Clearances + Aerial duels
P01027,Sadio Sabaly,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01028,Kalidou Diallo,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01029,Idrissa Dia,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01030,Edouard Ndiaye,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01031,Boulaye Diouf,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01032,Pape Faye,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01033,Ferland Seck,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01034,Ismaila Koulibaly,Senegal,Midfielder,2,Midfielder: Key passes + Passing
P01035,Sadio Diouf,Senegal,Forward,0,Forward: Shots + Goals
P01036,Kalidou Faye,Senegal,Forward,0,Forward: Shots + Goals
P01037,Idrissa Seck,Senegal,Forward,0,Forward: Shots + Goals
